timestamp,site,status,wager,odds,toWin,totalPayout
2026-04-01T03:31:32.708Z,draftkings,placed,194.00,+110,213.40,407.40,,
2026-04-01T03:33:01.985Z,fanduel,placed,50.00,+100,50.00,100.00,BET ID: O/1333990/0000186,"Jarrett Allen Under, Jarrett Allen - Rebounds, , +100, Cleveland Cavaliers @ Los Angeles Lakers, 10:41pm ET"
2026-04-01T03:33:03.676Z,draftkings,placed,44.00,+125,55.00,99.00,,
2026-04-01T03:33:56.764Z,draftkings,placed,19.00,-110,17.27,36.27,,
2026-04-01T03:44:59.570Z,fanduel,placed,143.00,-115,124.35,267.35,BET ID: O/1333990/0000187,"Jrue Holiday, 5+ Made Threes, , -115, Portland Trail Blazers @ Los Angeles Clippers, 11:13pm ET"
2026-04-01T03:45:03.363Z,draftkings,placed,114.00,+135,153.90,267.90,,
2026-04-01T03:56:47.502Z,fanduel,placed,28.00,+174,48.72,76.72,BET ID: O/1333990/0000188,"Jake Laravia, To Record 6+ Rebounds, , +174, Cleveland Cavaliers @ Los Angeles Lakers, 10:41pm ET"
2026-04-01T03:56:52.132Z,draftkings,placed,47.00,-154,30.51,77.51,,
2026-04-01T03:57:05.847Z,draftkings,placed,47.00,-154,30.51,77.51,,
2026-04-01T03:57:08.820Z,fanduel,placed,51.00,-106,48.11,99.11,BET ID: O/1333990/0000189,"Bennedict Mathurin Over, Bennedict Mathurin - Made Threes, , -106, Portland Trail Blazers @ Los Angeles Clippers, 11:13pm ET"
2026-04-01T03:57:18.647Z,draftkings,placed,47.00,+110,51.70,98.70,,
2026-04-01T03:59:58.349Z,draftkings,placed,45.00,-130,34.61,79.61,,
2026-04-01T03:59:59.758Z,fanduel,placed,30.00,+164,49.20,79.20,BET ID: O/1333990/0000191,"Bennedict Mathurin, To Record 4+ Rebounds, , +164, Portland Trail Blazers @ Los Angeles Clippers, 11:13pm ET"
2026-04-01T04:01:07.256Z,fanduel,placed,66.00,-142,46.48,112.48,BET ID: O/1333990/0000192,"Over, 1st Half Away Team Total, , -142, Portland Trail Blazers @ Los Angeles Clippers, Mar 31, 11:13pm ET"
2026-04-01T04:01:09.089Z,draftkings,placed,33.00,+245,80.85,113.85,,
2026-04-01T04:03:27.401Z,fanduel,placed,59.00,-114,51.75,110.75,BET ID: O/1333990/0000193,"Over, 1st Half Total Points, , -114, Portland Trail Blazers @ Los Angeles Clippers, Mar 31, 11:13pm ET"
2026-04-01T04:03:32.396Z,draftkings,placed,40.00,+175,70.00,110.00,,
2026-04-01T04:03:58.287Z,draftkings,placed,42.00,+165,69.30,111.30,,
2026-04-01T04:03:59.503Z,fanduel,placed,57.00,-120,47.50,104.50,BET ID: O/1333990/0000194,"Over, 1st Half Total Points, , -120, Portland Trail Blazers @ Los Angeles Clippers, Mar 31, 11:13pm ET"
2026-04-01T04:17:19.250Z,fanduel,placed,50.00,+102,51.00,101.00,BET ID: O/1333990/0000195,"Keon Ellis Over, Keon Ellis - Points, , +102, Cleveland Cavaliers @ Los Angeles Lakers, Mar 31, 10:41pm ET"
2026-04-01T04:17:21.464Z,draftkings,placed,49.00,+110,53.90,102.90,,
2026-04-01T04:18:13.889Z,fanduel,placed,48.00,+102,48.96,96.96,BET ID: O/1333990/0000196,"Keon Ellis Over, Keon Ellis - Points, , +102, Cleveland Cavaliers @ Los Angeles Lakers, Mar 31, 10:41pm ET"
2026-04-01T04:21:35.706Z,draftkings,placed,65.00,+210,136.50,201.50,,
2026-04-01T04:21:36.957Z,fanduel,placed,96.00,-192,50.00,146.00,BET ID: O/1333990/0000197,"Luka Doncic Under, Luka Doncic - Made Threes, , -192, Cleveland Cavaliers @ Los Angeles Lakers, Mar 31, 10:41pm ET"
2026-04-01T04:28:05.131Z,draftkings,placed,89.00,+125,111.25,200.25,,
2026-04-02T01:21:26.081Z,fanduel,placed,56.00,-112,50.00,106.00
2026-04-02T01:21:27.099Z,draftkings,placed,48.00,+120,57.60,105.60
